"Player","athlete_id","num_years_college","dpm"
"Rudy Gay",22420,2,-1.3
"Rudy Gay",22420,2,0.79
"Rudy Gay",22420,2,-0.54
"Rudy Gay",22420,2,0.06
"Rudy Gay",22420,2,2.09
"Rui Hachimura",4066648,3,-2.75
"Rui Hachimura",4066648,3,-2.31
"Rui Hachimura",4066648,3,-2.29
"Rui Hachimura",4066648,3,-1.4
"Rui Hachimura",4066648,3,-0.73
"Russ Smith",51478,4,-1.17
"Russ Smith",51478,4,-2.02
"Russ Smith",51478,4,-5
"Russ Smith",51478,4,-5
"Russ Smith",51478,4,-5
"Russell Westbrook",31663,2,-0.13
"Russell Westbrook",31663,2,1.42
"Russell Westbrook",31663,2,1.11
"Russell Westbrook",31663,2,3.31
"Russell Westbrook",31663,2,4.82
"Ryan Anderson",31571,2,-2.37
"Ryan Anderson",31571,2,-1.96
"Ryan Anderson",31571,2,-2.22
"Ryan Anderson",31571,2,-2.69
"Ryan Anderson",31571,2,-1.35
"Ryan Anderson",31571,2,0.4
"Ryan Anderson",31571,2,0.61
"Ryan Anderson",31571,2,1.23
"Ryan Anderson",31571,2,1.92
"Ryan Anderson",31571,2,0.91
"Ryan Anderson",31647,2,-2.37
"Ryan Anderson",31647,2,-1.96
"Ryan Anderson",31647,2,-2.22
"Ryan Anderson",31647,2,-2.69
"Ryan Anderson",31647,2,-1.35
"Ryan Anderson",31647,2,0.4
"Ryan Anderson",31647,2,0.61
"Ryan Anderson",31647,2,1.23
"Ryan Anderson",31647,2,1.92
"Ryan Anderson",31647,2,0.91
"Ryan Dunn",4888725,2,-1.62
"Ryan Dunn",4888725,2,0.19
"Ryan Dunn",4888725,2,-5
"Ryan Dunn",4888725,2,-5
"Ryan Dunn",4888725,2,-5
"Ryan Gomes",5087,4,-1.58
"Ryan Gomes",5087,4,-2.24
"Ryan Gomes",5087,4,-0.75
"Ryan Gomes",5087,4,-1.96
"Ryan Gomes",5087,4,-1.81
"Ryan Hollins",13603,4,-2.5
"Ryan Hollins",13603,4,-1.7
"Ryan Hollins",13603,4,-1.94
"Ryan Hollins",13603,4,-2.86
"Ryan Hollins",13603,4,-0.79
"Ryan Hollins",13603,4,-2.03
"Ryan Hollins",13603,4,0.68
"Ryan Hollins",13603,4,-0.58
"Ryan Hollins",13603,4,1.19
"Ryan Kalkbrenner",4576060,5,0.61
"Ryan Kalkbrenner",4576060,5,-5
"Ryan Kalkbrenner",4576060,5,-5
"Ryan Kalkbrenner",4576060,5,-5
"Ryan Kalkbrenner",4576060,5,-5
"Ryan Kelly",45911,4,0.1
"Ryan Kelly",45911,4,-0.28
"Ryan Kelly",45911,4,-1.2
"Ryan Kelly",45911,4,-0.25
"Ryan Kelly",45911,4,-5
"Ryan Reid",26995,4,-2.47
"Ryan Reid",26995,4,-5
"Ryan Reid",26995,4,-5
"Ryan Reid",26995,4,-5
"Ryan Reid",26995,4,-5
"Ryan Rollins",4591725,2,-2.5
"Ryan Rollins",4591725,2,-1.7
"Ryan Rollins",4591725,2,-1.94
"Ryan Rollins",4591725,2,-2.86
"Ryan Rollins",4591725,2,-0.79
"Ryan Rollins",4591725,2,-2.03
"Ryan Rollins",4591725,2,0.68
"Ryan Rollins",4591725,2,-0.58
"Ryan Rollins",4591725,2,1.19
"Saben Lee",4278124,3,-1.07
"Saben Lee",4278124,3,0.63
"Saben Lee",4278124,3,-1.21
"Saben Lee",4278124,3,-0.56
"Saben Lee",4278124,3,-5
"Saddiq Bey",4397136,2,-0.66
"Saddiq Bey",4397136,2,-1.66
"Saddiq Bey",4397136,2,-0.34
"Saddiq Bey",4397136,2,-0.37
"Saddiq Bey",4397136,2,-0.2
"Salim Stoudamire",4969,4,-1.73
"Salim Stoudamire",4969,4,-2.16
"Salim Stoudamire",4969,4,-1.41
"Salim Stoudamire",4969,4,-1.54
"Salim Stoudamire",4969,4,-5
"Sam Dekker",61278,3,-1.53
"Sam Dekker",61278,3,-0.07
"Sam Dekker",61278,3,-1.58
"Sam Dekker",61278,3,-0.41
"Sam Dekker",61278,3,-0.77
"Sam Merrill",4066757,4,-2.15
"Sam Merrill",4066757,4,-1.5
"Sam Merrill",4066757,4,-0.92
"Sam Merrill",4066757,4,-1.43
"Sam Merrill",4066757,4,0.13
"Sam Young",27299,4,-2.62
"Sam Young",27299,4,-1.12
"Sam Young",27299,4,-1.65
"Sam Young",27299,4,-2.4
"Sam Young",27299,4,-5
"Sammy Mejia",15257,4,-1.14
"Sammy Mejia",15257,4,-5
"Sammy Mejia",15257,4,-5
"Sammy Mejia",15257,4,-5
"Sammy Mejia",15257,4,-5
"Sandro Mamukelashvili",4278580,4,-1.01
"Sandro Mamukelashvili",4278580,4,-2.06
"Sandro Mamukelashvili",4278580,4,-0.83
"Sandro Mamukelashvili",4278580,4,0.38
"Sandro Mamukelashvili",4278580,4,1.88
"Santi Aldama",4593125,2,-1.95
"Santi Aldama",4593125,2,-0.56
"Santi Aldama",4593125,2,-1.17
"Santi Aldama",4593125,2,0.02
"Santi Aldama",4593125,2,-0.33
"Sasha Kaun",22177,4,-3
"Sasha Kaun",22177,4,-5
"Sasha Kaun",22177,4,-5
"Sasha Kaun",22177,4,-5
"Sasha Kaun",22177,4,-5
"Scottie Barnes",4433134,1,0.28
"Scottie Barnes",4433134,1,0.46
"Scottie Barnes",4433134,1,0.87
"Scottie Barnes",4433134,1,0.69
"Scottie Barnes",4433134,1,2.58
"Scottie Lewis",4432812,2,-1.23
"Scottie Lewis",4432812,2,-5
"Scottie Lewis",4432812,2,-5
"Scottie Lewis",4432812,2,-5
"Scottie Lewis",4432812,2,-5
"Sean May",11871,3,-1.37
"Sean May",11871,3,0.21
"Sean May",11871,3,-0.08
"Sean May",11871,3,-3.07
"Sean May",11871,3,-1.49
"Sean Singletary",22208,4,-2.35
"Sean Singletary",22208,4,-5
"Sean Singletary",22208,4,-5
"Sean Singletary",22208,4,-5
"Sean Singletary",22208,4,-5
"Sean Williams",22199,3,-2.53
"Sean Williams",22199,3,-1.09
"Sean Williams",22199,3,-0.6
"Sean Williams",22199,3,-0.97
"Sean Williams",22199,3,-1.92
"Sean Williams",22199,3,-1.89
"Sean Williams",22199,3,-1.67
"Sean Williams",22199,3,-1.67
"Semaj Christon",61188,2,-2.67
"Semaj Christon",61188,2,-5
"Semaj Christon",61188,2,-5
"Semaj Christon",61188,2,-5
"Semaj Christon",61188,2,-5
"Semi Ojeleye",66915,3,-3.16
"Semi Ojeleye",66915,3,-1.75
"Semi Ojeleye",66915,3,-2.57
"Semi Ojeleye",66915,3,-1.96
"Semi Ojeleye",66915,3,-3.38
"Seth Lundy",4431775,4,-2.09
"Seth Lundy",4431775,4,-1.75
"Seth Lundy",4431775,4,-1.46
"Seth Lundy",4431775,4,-5
"Seth Lundy",4431775,4,-5
"Shabazz Muhammad",61732,1,-2.21
"Shabazz Muhammad",61732,1,-0.7
"Shabazz Muhammad",61732,1,-2.14
"Shabazz Muhammad",61732,1,-1.44
"Shabazz Muhammad",61732,1,-1.16
"Shabazz Napier",51455,4,-1.28
"Shabazz Napier",51455,4,-1.68
"Shabazz Napier",51455,4,-0.05
"Shabazz Napier",51455,4,0.28
"Shabazz Napier",51455,4,0.44
"Shai Gilgeous-Alexander",4278073,1,-0.63
"Shai Gilgeous-Alexander",4278073,1,0.88
"Shai Gilgeous-Alexander",4278073,1,0.87
"Shai Gilgeous-Alexander",4278073,1,1.57
"Shai Gilgeous-Alexander",4278073,1,2.27
"Shake Milton",3915195,3,-2.46
"Shake Milton",3915195,3,-1.01
"Shake Milton",3915195,3,-1.43
"Shake Milton",3915195,3,-1.63
"Shake Milton",3915195,3,-1.52
"Shan Foster",22108,4,-1.14
"Shan Foster",22108,4,-5
"Shan Foster",22108,4,-5
"Shan Foster",22108,4,-5
"Shan Foster",22108,4,-5
"Shane Larkin",57804,2,-1.39
"Shane Larkin",57804,2,-1.47
"Shane Larkin",57804,2,-1.77
"Shane Larkin",57804,2,-1.29
"Shane Larkin",57804,2,-5
"Shannon Brown",15579,3,-1.62
"Shannon Brown",15579,3,-3
"Shannon Brown",15579,3,-1.1
"Shannon Brown",15579,3,-0.61
"Shannon Brown",15579,3,-1.19
"Sharife Cooper",4432173,1,-1.94
"Sharife Cooper",4432173,1,-2.32
"Sharife Cooper",4432173,1,-1.6
"Sharife Cooper",4432173,1,-5
"Sharife Cooper",4432173,1,-5
"Shawne Williams",22287,4,-2.74
"Shawne Williams",22287,4,-0.68
"Shawne Williams",22287,4,-1.65
"Shawne Williams",22287,4,-1.24
"Shawne Williams",22287,4,-0.7
"Shelden Williams",11146,4,-1.48
"Shelden Williams",11146,4,-2.07
"Shelden Williams",11146,4,-1.48
"Shelden Williams",11146,4,-1.22
"Shelden Williams",11146,4,-1.95
"Shelvin Mack",42249,3,-1.09
"Shelvin Mack",42249,3,-1.01
"Shelvin Mack",42249,3,-0.08
"Shelvin Mack",42249,3,-0.4
"Shelvin Mack",42249,3,0.15
"Sindarius Thornwell",66270,4,-0.92
"Sindarius Thornwell",66270,4,-0.83
"Sindarius Thornwell",66270,4,-0.81
"Sindarius Thornwell",66270,4,-0.88
"Sindarius Thornwell",66270,4,-5
"Sion James",4602025,5,-1.52
"Sion James",4602025,5,-5
"Sion James",4602025,5,-5
"Sion James",4602025,5,-5
"Sion James",4602025,5,-5
"Sir'Dominic Pointer",57027,4,-2.13
"Sir'Dominic Pointer",57027,4,-5
"Sir'Dominic Pointer",57027,4,-5
"Sir'Dominic Pointer",57027,4,-5
"Sir'Dominic Pointer",57027,4,-5
"Skal Labissiere",3936296,1,-1.45
"Skal Labissiere",3936296,1,-1.97
"Skal Labissiere",3936296,1,-2.13
"Skal Labissiere",3936296,1,-1.7
"Skal Labissiere",3936296,1,-1
"Skylar Mays",4066269,5,-0.38
"Skylar Mays",4066269,5,-1.24
"Skylar Mays",4066269,5,-0.67
"Skylar Mays",4066269,5,-2.47
"Skylar Mays",4066269,5,-5
"Solomon Alabi",36130,3,-3.31
"Solomon Alabi",36130,3,-3.06
"Solomon Alabi",36130,3,-5
"Solomon Alabi",36130,3,-5
"Solomon Alabi",36130,3,-5
"Solomon Hill",45855,4,-1.27
"Solomon Hill",45855,4,-1.57
"Solomon Hill",45855,4,-0.33
"Solomon Hill",45855,4,0.12
"Solomon Hill",45855,4,-0.68
"Solomon Jones",22122,2,-3.03
"Solomon Jones",22122,2,-3.76
"Solomon Jones",22122,2,-2.86
"Solomon Jones",22122,2,-3.43
"Solomon Jones",22122,2,-2.93
"Sonny Weems",32032,2,-2.46
"Sonny Weems",32032,2,-0.62
"Sonny Weems",32032,2,-3
"Sonny Weems",32032,2,-1.99
"Sonny Weems",32032,2,-5
"Spencer Dinwiddie",56288,3,-1.17
"Spencer Dinwiddie",56288,3,-2.52
"Spencer Dinwiddie",56288,3,0.76
"Spencer Dinwiddie",56288,3,1.14
"Spencer Dinwiddie",56288,3,-0.62
"Spencer Hawes",31657,1,-2.11
"Spencer Hawes",31657,1,-1.9
"Spencer Hawes",31657,1,-2.71
"Spencer Hawes",31657,1,-1.88
"Spencer Hawes",31657,1,-1.17
"Stanley Johnson",3134881,1,-2.54
"Stanley Johnson",3134881,1,-1.06
"Stanley Johnson",3134881,1,0.14
"Stanley Johnson",3134881,1,-2.34
"Stanley Johnson",3134881,1,-1.33
"Stanley Robinson",31556,4,-1.14
"Stanley Robinson",31556,4,-5
"Stanley Robinson",31556,4,-5
"Stanley Robinson",31556,4,-5
"Stanley Robinson",31556,4,-5
"Stephane Lasme",15226,4,-2.1
"Stephane Lasme",15226,4,-5
"Stephane Lasme",15226,4,-5
"Stephane Lasme",15226,4,-5
"Stephane Lasme",15226,4,-5
"Stephen Curry",32284,3,0.58
"Stephen Curry",32284,3,1.75
"Stephen Curry",32284,3,2.64
"Stephen Curry",32284,3,3.89
"Stephen Curry",32284,3,5.79
"Stephen Zimmerman",3936102,1,-3.13
"Stephen Zimmerman",3936102,1,-5
"Stephen Zimmerman",3936102,1,-5
"Stephen Zimmerman",3936102,1,-5
"Stephen Zimmerman",3936102,1,-5
"Stephon Castle",4845367,1,-0.68
"Stephon Castle",4845367,1,0.58
"Stephon Castle",4845367,1,-5
"Stephon Castle",4845367,1,-5
"Stephon Castle",4845367,1,-5
"Sterling Brown",66116,4,-1.39
"Sterling Brown",66116,4,-2.26
"Sterling Brown",66116,4,-2.28
"Sterling Brown",66116,4,-1.02
"Sterling Brown",66116,4,-1.04
"Steve Novak",10981,4,-2.29
"Steve Novak",10981,4,-1.67
"Steve Novak",10981,4,-0.79
"Steve Novak",10981,4,-1.3
"Steve Novak",10981,4,-0.32
"Steven Adams",61218,1,-0.62
"Steven Adams",61218,1,0.01
"Steven Adams",61218,1,1.22
"Steven Adams",61218,1,1.67
"Steven Adams",61218,1,2.62
"Svi Mykhailiuk",3133602,4,-2.4
"Svi Mykhailiuk",3133602,4,-0.93
"Svi Mykhailiuk",3133602,4,-1.86
"Svi Mykhailiuk",3133602,4,-1.76
"Svi Mykhailiuk",3133602,4,-0.92
"T.J. Leaf",4066425,1,-2.66
"T.J. Leaf",4066425,1,-1.89
"T.J. Leaf",4066425,1,-1.88
"T.J. Leaf",4066425,1,-1.99
"T.J. Leaf",4066425,1,-5
"T.J. Warren",61159,2,-1.42
"T.J. Warren",61159,2,-1.02
"T.J. Warren",61159,2,-1.15
"T.J. Warren",61159,2,-0.83
"T.J. Warren",61159,2,-1.21
"Taelon Peter",4703421,2,-1.41
"Taelon Peter",4703421,2,-5
"Taelon Peter",4703421,2,-5
"Taelon Peter",4703421,2,-5
"Taelon Peter",4703421,2,-5
"Taj Gibson",31775,3,-1.51
"Taj Gibson",31775,3,0.88
"Taj Gibson",31775,3,1.48
"Taj Gibson",31775,3,0.86
"Taj Gibson",31775,3,1.17
"Talen Horton-Tucker",4396991,1,-1.36
"Talen Horton-Tucker",4396991,1,-0.58
"Talen Horton-Tucker",4396991,1,-1.28
"Talen Horton-Tucker",4396991,1,-0.78
"Talen Horton-Tucker",4396991,1,-0.57
"Tari Eason",4433192,2,-0.41
"Tari Eason",4433192,2,-0.13
"Tari Eason",4433192,2,1.69
"Tari Eason",4433192,2,0.79
"Tari Eason",4433192,2,-5
"Taurean Green",22153,3,-1.63
"Taurean Green",22153,3,-5
"Taurean Green",22153,3,-5
"Taurean Green",22153,3,-5
"Taurean Green",22153,3,-5
"Taurean Prince",61572,4,-0.76
"Taurean Prince",61572,4,-0.96
"Taurean Prince",61572,4,-0.8
"Taurean Prince",61572,4,-0.81
"Taurean Prince",61572,4,-1.46
"Taylor Griffin",26917,4,-1.57
"Taylor Griffin",26917,4,-5
"Taylor Griffin",26917,4,-5
"Taylor Griffin",26917,4,-5
"Taylor Griffin",26917,4,-5
"Taylor Hendricks",4684806,1,-2.1
"Taylor Hendricks",4684806,1,-1.34
"Taylor Hendricks",4684806,1,-0.39
"Taylor Hendricks",4684806,1,-5
"Taylor Hendricks",4684806,1,-5
"Terance Mann",3907823,4,-1.87
"Terance Mann",3907823,4,-0.53
"Terance Mann",3907823,4,-0.04
"Terance Mann",3907823,4,0.31
"Terance Mann",3907823,4,-0.41
"Terrence Jones",51540,2,-0.45
"Terrence Jones",51540,2,-0.12
"Terrence Jones",51540,2,-1.01
"Terrence Jones",51540,2,-2.55
"Terrence Jones",51540,2,-1.72
"Terrence Ross",51075,2,-1.87
"Terrence Ross",51075,2,-1.03
"Terrence Ross",51075,2,-1.5
"Terrence Ross",51075,2,-0.46
"Terrence Ross",51075,2,-0.3
"Terrence Shannon Jr.",4432847,5,-1.15
"Terrence Shannon Jr.",4432847,5,-1.12
"Terrence Shannon Jr.",4432847,5,-5
"Terrence Shannon Jr.",4432847,5,-5
"Terrence Shannon Jr.",4432847,5,-5
"Terrence Williams",27275,4,-2.31
"Terrence Williams",27275,4,-2.46
"Terrence Williams",27275,4,-2.73
"Terrence Williams",27275,4,-1.64
"Terrence Williams",27275,4,-5
"Terrico White",41334,2,-0.4
"Terrico White",41334,2,1.19
"Terrico White",41334,2,1.75
"Terrico White",41334,2,1.87
"Terrico White",41334,2,0.7
"Terrico White",41334,2,-1.36
"Terry Rozier",66587,2,-2.84
"Terry Rozier",66587,2,-0.79
"Terry Rozier",66587,2,0.63
"Terry Rozier",66587,2,-1.11
"Terry Rozier",66587,2,-2.15
"Thaddeus Young",31619,1,1.01
"Thaddeus Young",31619,1,1.72
"Thaddeus Young",31619,1,0.68
"Thaddeus Young",31619,1,1.38
"Thaddeus Young",31619,1,2.13
"Thomas Bryant",3934723,2,-1.74
"Thomas Bryant",3934723,2,-0.39
"Thomas Bryant",3934723,2,0.55
"Thomas Bryant",3934723,2,0.22
"Thomas Bryant",3934723,2,-0.8
"Thomas Robinson",46114,3,-3.14
"Thomas Robinson",46114,3,-2.76
"Thomas Robinson",46114,3,-2.99
"Thomas Robinson",46114,3,-2.19
"Thomas Robinson",46114,3,-1.51
"Thomas Sorber",5061603,1,-1.29
"Thomas Sorber",5061603,1,-5
"Thomas Sorber",5061603,1,-5
"Thomas Sorber",5061603,1,-5
"Thomas Sorber",5061603,1,-5
"Thomas Welsh",3155536,4,-1.21
"Thomas Welsh",3155536,4,-5
"Thomas Welsh",3155536,4,-5
"Thomas Welsh",3155536,4,-5
"Thomas Welsh",3155536,4,-5
"Tim Hardaway Jr.",51270,3,-2.67
"Tim Hardaway Jr.",51270,3,-2.79
"Tim Hardaway Jr.",51270,3,-0.89
"Tim Hardaway Jr.",51270,3,-0.45
"Tim Hardaway Jr.",51270,3,-0.37
"Tim Pickett",11150,2,-1.89
"Tim Pickett",11150,2,-5
"Tim Pickett",11150,2,-5
"Tim Pickett",11150,2,-5
"Tim Pickett",11150,2,-5
"Tiny Gallon",45995,1,-1.14
"Tiny Gallon",45995,1,-5
"Tiny Gallon",45995,1,-5
"Tiny Gallon",45995,1,-5
"Tiny Gallon",45995,1,-5
"Tobias Harris",51417,1,-0.81
"Tobias Harris",51417,1,-0.77
"Tobias Harris",51417,1,-0.94
"Tobias Harris",51417,1,-0.78
"Tobias Harris",51417,1,0.28
"Toney Douglas",22111,4,-0.49
"Toney Douglas",22111,4,0.54
"Toney Douglas",22111,4,-1.14
"Toney Douglas",22111,4,-0.24
"Toney Douglas",22111,4,-0.82
"Tony Allen",11263,2,0.69
"Tony Allen",11263,2,0.83
"Tony Allen",11263,2,1.77
"Tony Allen",11263,2,0.17
"Tony Allen",11263,2,0.1
"Tony Bradley",4065673,1,-2.6
"Tony Bradley",4065673,1,-1.91
"Tony Bradley",4065673,1,-0.85
"Tony Bradley",4065673,1,-0.01
"Tony Bradley",4065673,1,0.14
"Tony Carr",4066404,2,-1.14
"Tony Carr",4066404,2,-5
"Tony Carr",4066404,2,-5
"Tony Carr",4066404,2,-5
"Tony Carr",4066404,2,-5
"Tony Mitchell",56567,2,-1.46
"Tony Mitchell",56567,2,-2.34
"Tony Mitchell",56567,2,-2.57
"Tony Mitchell",56567,2,-5
"Tony Mitchell",56567,2,-5
"Tony Snell",51162,3,-1.74
"Tony Snell",51162,3,-0.94
"Tony Snell",51162,3,-0.94
"Tony Snell",51162,3,-0.96
"Tony Snell",51162,3,-1.38
"Tony Wroten",56838,1,-2.93
"Tony Wroten",56838,1,-2.31
"Tony Wroten",56838,1,-1.14
"Tony Wroten",56838,1,-1.77
"Tony Wroten",56838,1,-5
"Toumani Camara",4431736,4,-0.24
"Toumani Camara",4431736,4,0.8
"Toumani Camara",4431736,4,0.87
"Toumani Camara",4431736,4,-5
"Toumani Camara",4431736,4,-5
"Trae Young",4277905,1,0.4
"Trae Young",4277905,1,0.96
"Trae Young",4277905,1,2.82
"Trae Young",4277905,1,2.55
"Trae Young",4277905,1,2.19
"Travis Diener",5383,4,-1.63
"Travis Diener",5383,4,-0.58
"Travis Diener",5383,4,-1.31
"Travis Diener",5383,4,-1.29
"Travis Diener",5383,4,-1.54
"Travis Leslie",41702,3,-1.38
"Travis Leslie",41702,3,-1.32
"Travis Leslie",41702,3,-5
"Travis Leslie",41702,3,-5
"Travis Leslie",41702,3,-5
"Trayce Jackson-Davis",4431684,4,-0.25
"Trayce Jackson-Davis",4431684,4,-0.63
"Trayce Jackson-Davis",4431684,4,-1.58
"Trayce Jackson-Davis",4431684,4,-5
"Trayce Jackson-Davis",4431684,4,-5
"Tre Johnson",5238230,1,-1.16
"Tre Johnson",5238230,1,-0.93
"Tre Johnson",5238230,1,-0.49
"Tre Johnson",5238230,1,1.53
"Tre Johnson",5238230,1,-0.15
"Tre Johnson",5238230,1,-3.08
"Tre Johnson",5238230,1,-2.49
"Tre Johnson",5238230,1,-2.68
"Tre Johnson",5238230,1,-2.4
"Tre Jones",4395626,2,-1.87
"Tre Jones",4395626,2,0.56
"Tre Jones",4395626,2,-1.08
"Tre Jones",4395626,2,-0.99
"Tre Jones",4395626,2,-2.17
"Tre Jones",4395626,2,-3.24
"Tre Jones",4395626,2,-0.61
"Tre Jones",4395626,2,-0.2
"Tre Jones",4395626,2,0.11
"Tre Jones",4395626,2,0.28
"Tre Mann",4432819,2,-2.15
"Tre Mann",4432819,2,-2.08
"Tre Mann",4432819,2,-1.2
"Tre Mann",4432819,2,-1.53
"Tre Mann",4432819,2,-2.94
"Tremont Waters",4278080,2,-1.4
"Tremont Waters",4278080,2,0.04
"Tremont Waters",4278080,2,-1.77
"Tremont Waters",4278080,2,-5
"Tremont Waters",4278080,2,-5
"Trent Plaisted",22831,4,-1.14
"Trent Plaisted",22831,4,-5
"Trent Plaisted",22831,4,-5
"Trent Plaisted",22831,4,-5
"Trent Plaisted",22831,4,-5
"Trevor Booker",31865,4,-0.13
"Trevor Booker",31865,4,-0.64
"Trevor Booker",31865,4,-0.24
"Trevor Booker",31865,4,-0.3
"Trevor Booker",31865,4,0.4
"Trevor Keels",4432645,1,-1.83
"Trevor Keels",4432645,1,-2.12
"Trevor Keels",4432645,1,-5
"Trevor Keels",4432645,1,-5
"Trevor Keels",4432645,1,-5
"Trey Burke",56670,2,-1.88
"Trey Burke",56670,2,-1.56
"Trey Burke",56670,2,-1.44
"Trey Burke",56670,2,-3.92
"Trey Burke",56670,2,-1.41
"Trey Lyles",3136196,1,-2.03
"Trey Lyles",3136196,1,-2.65
"Trey Lyles",3136196,1,-0.65
"Trey Lyles",3136196,1,-1.39
"Trey Lyles",3136196,1,-1.33
"Trey Murphy III",4397688,3,-0.52
"Trey Murphy III",4397688,3,0.96
"Trey Murphy III",4397688,3,1.57
"Trey Murphy III",4397688,3,-0.91
"Trey Murphy III",4397688,3,0.07
"Trey Thompkins",41704,3,-2.93
"Trey Thompkins",41704,3,-2.27
"Trey Thompkins",41704,3,-5
"Trey Thompkins",41704,3,-5
"Trey Thompkins",41704,3,-5
"Tristan Thompson",37337,4,-2.98
"Tristan Thompson",37337,4,-2.12
"Tristan Thompson",37337,4,-1.53
"Tristan Thompson",37337,4,-0.32
"Tristan Thompson",37337,4,0.37
"Tristan Thompson",51446,1,-2.98
"Tristan Thompson",51446,1,-2.12
"Tristan Thompson",51446,1,-1.53
"Tristan Thompson",51446,1,-0.32
"Tristan Thompson",51446,1,0.37
"Tristan da Silva",4702382,4,-1.84
"Tristan da Silva",4702382,4,-0.36
"Tristan da Silva",4702382,4,-5
"Tristan da Silva",4702382,4,-5
"Tristan da Silva",4702382,4,-5
"Tristen Newton",4592965,5,-2.23
"Tristen Newton",4592965,5,-0.34
"Tristen Newton",4592965,5,-5
"Tristen Newton",4592965,5,-5
"Tristen Newton",4592965,5,-5
"Troy Brown Jr.",4278508,1,-1.83
"Troy Brown Jr.",4278508,1,-1.36
"Troy Brown Jr.",4278508,1,-0.48
"Troy Brown Jr.",4278508,1,-0.6
"Troy Brown Jr.",4278508,1,-0.92
"Ty Jerome",4065733,3,-2.36
"Ty Jerome",4065733,3,-1.6
"Ty Jerome",4065733,3,-1.53
"Ty Jerome",4065733,3,-2.09
"Ty Jerome",4065733,3,-1.57
"Ty Lawson",31608,3,-1.59
"Ty Lawson",31608,3,-2.28
"Ty Lawson",31608,3,-1.7
"Ty Lawson",31608,3,-1.73
"Ty Lawson",31608,3,1.08
"Ty Lawson",31608,3,1.99
"Ty Lawson",31608,3,2.01
"Ty Lawson",31608,3,2.18
"Ty Lawson",31608,3,1.82
"TyTy Washington Jr.",4683749,1,-2.75
"TyTy Washington Jr.",4683749,1,-3.4
"TyTy Washington Jr.",4683749,1,-2.18
"TyTy Washington Jr.",4683749,1,-1.65
"TyTy Washington Jr.",4683749,1,-5
"Tyler Bey",4278502,3,-3.28
"Tyler Bey",4278502,3,-5
"Tyler Bey",4278502,3,-5
"Tyler Bey",4278502,3,-5
"Tyler Bey",4278502,3,-5
"Tyler Dorsey",3915560,2,-2.89
"Tyler Dorsey",3915560,2,-2.12
"Tyler Dorsey",3915560,2,-1.36
"Tyler Dorsey",3915560,2,-5
"Tyler Dorsey",3915560,2,-5
"Tyler Ennis",66601,1,-2.83
"Tyler Ennis",66601,1,-2.54
"Tyler Ennis",66601,1,-1.57
"Tyler Ennis",66601,1,-1.13
"Tyler Ennis",66601,1,-5
"Tyler Hansbrough",27018,4,-1.57
"Tyler Hansbrough",27018,4,-2.36
"Tyler Hansbrough",27018,4,-2
"Tyler Hansbrough",27018,4,-1.94
"Tyler Hansbrough",27018,4,-0.95
"Tyler Harvey",56188,3,-1.14
"Tyler Harvey",56188,3,-5
"Tyler Harvey",56188,3,-5
"Tyler Harvey",56188,3,-5
"Tyler Harvey",56188,3,-5
"Tyler Herro",4395725,1,-1.11
"Tyler Herro",4395725,1,-1.33
"Tyler Herro",4395725,1,-0.76
"Tyler Herro",4395725,1,0.13
"Tyler Herro",4395725,1,0.49
"Tyler Honeycutt",46171,2,-2.13
"Tyler Honeycutt",46171,2,-1.82
"Tyler Honeycutt",46171,2,-5
"Tyler Honeycutt",46171,2,-5
"Tyler Honeycutt",46171,2,-5
"Tyler Kolek",4433225,4,-0.57
"Tyler Kolek",4433225,4,-0.77
"Tyler Kolek",4433225,4,-5
"Tyler Kolek",4433225,4,-5
"Tyler Kolek",4433225,4,-5
"Tyler Lydon",3934662,2,-1.79
"Tyler Lydon",3934662,2,-2.39
"Tyler Lydon",3934662,2,-5
"Tyler Lydon",3934662,2,-5
"Tyler Lydon",3934662,2,-5
"Tyler Ulis",3136194,2,-1.48
"Tyler Ulis",3136194,2,-2.04
"Tyler Ulis",3136194,2,-1.59
"Tyler Ulis",3136194,2,-5
"Tyler Ulis",3136194,2,-5
"Tyler Zeller",41465,4,-3.45
"Tyler Zeller",41465,4,-1.61
"Tyler Zeller",41465,4,-1
"Tyler Zeller",41465,4,-1.83
"Tyler Zeller",41465,4,-1.46
"Tyreke Evans",41608,1,-0.77
"Tyreke Evans",41608,1,-1.36
"Tyreke Evans",41608,1,-1.05
"Tyreke Evans",41608,1,0.37
"Tyreke Evans",41608,1,-1.16
"Tyrell Terry",4431747,1,-1.63
"Tyrell Terry",4431747,1,-0.98
"Tyrell Terry",4431747,1,-5
"Tyrell Terry",4431747,1,-5
"Tyrell Terry",4431747,1,-5
"Tyrese Haliburton",4396993,2,-0.8
"Tyrese Haliburton",4396993,2,0.52
"Tyrese Haliburton",4396993,2,1.8
"Tyrese Haliburton",4396993,2,2.94
"Tyrese Haliburton",4396993,2,3.36
"Tyrese Martin",4397179,4,-2.18
"Tyrese Martin",4397179,4,-1.83
"Tyrese Martin",4397179,4,-1.85
"Tyrese Martin",4397179,4,-5
"Tyrese Martin",4397179,4,-5
"Tyrese Maxey",4431678,1,-0.68
"Tyrese Maxey",4431678,1,-0.56
"Tyrese Maxey",4431678,1,0.96
"Tyrese Maxey",4431678,1,2
"Tyrese Maxey",4431678,1,0.88
"Tyrese Proctor",5023693,3,-1.43
"Tyrese Proctor",5023693,3,-5
